工单编号,故障发生时间,涉及基站eNBID或小区ECGI,故障原因定位（大类）
2968,2019/2/17 8:53,EEF62A760DFA128CEB1DF4D7C9EE0DDE,电力故障
2969,2019/2/17 9:07,A85D8AB2FF101A81F99EBAA56CC9900B,电力故障
2970,2019/2/17 9:21,1CC5CD442515D15F8F6F3C20CC0BD694,电力故障
2971,2019/2/17 9:21,1CC5CD442515D15F8F6F3C20CC0BD694,电力故障
2972,2019/2/17 9:28,B46AD382A69E075D620D43E582B8A219,电力故障
2973,2019/2/17 9:28,8702C058F63681900C512A3687341AE0,电力故障
2974,2019/2/17 9:28,8702C058F63681900C512A3687341AE0,电力故障
2975,2019/2/17 9:33,096D9F3B7EEA43C4C92797753F167155,传输故障
2976,2019/2/17 9:35,C7F5B5A9F354A5E4A61138AAAB63E39D,电力故障
2977,2019/2/17 9:37,5C1DFC46227889B1262817EE50E4A3AD,电力故障
2978,2019/2/17 9:37,5C1DFC46227889B1262817EE50E4A3AD,电力故障
2979,2019/2/17 9:45,41C0632CF3CD0E063915CBBE6D5FE3EB,电力故障
2980,2019/2/17 9:46,EE5F65D464C808D03FD211B407C0AD9C,电力故障
2981,2019/2/17 9:48,7407243916D0FCFC2B9527CEA0BAB299,电力故障
2982,2019/2/17 9:53,9F79A4AD67452650312C251CC048647B,电力故障
2983,2019/2/17 9:53,3DEEB774DFA5ABA30E354EA42520E3BD,电力故障
2984,2019/2/17 9:54,377300E101D2460AC49653BBED0378F5,电力故障
2985,2019/2/17 9:54,CDD053BCEACBBC2D60D1AAF24BCF0703,电力故障
2986,2019/2/17 9:55,DB9DA96594185518A45FC67DE89046BB,电力故障
2987,2019/2/17 9:55,3A4E5543BBBD4B2D490FBDD6140235FA,电力故障
2988,2019/2/17 9:55,3C468650221DF13BFBABA694A4CC8BE7,电力故障
2989,2019/2/17 9:55,46BA3EB6A17135C0230D413AF3D4FB4F,电力故障
2990,2019/2/17 9:58,678E6E85A48E05A08CE0A0B51245D5E8,电力故障
2991,2019/2/17 10:01,399AFA652FDB3F84EEF6E1F54A180E5F,电力故障
2992,2019/2/17 10:01,7AF50D0E8DDE5EB5F3EB802177BBD400,电力故障
2993,2019/2/17 10:01,7AF50D0E8DDE5EB5F3EB802177BBD400,电力故障
2994,2019/2/17 10:04,1EB046FD8AD55F6C7467238DD876CA6B,电力故障
2995,2019/2/17 10:07,7241CA18123F847AABAA7205D4B110BA,电力故障
2996,2019/2/17 10:07,4B0240439570D932823973C50632CC1E,电力故障
2997,2019/2/17 10:08,C86978586EF4DD519AFB9CC804DB612A,电力故障
2998,2019/2/17 10:08,5C82582AD0F791A0BCEDF1585C7C9DC2,电力故障
2999,2019/2/17 10:08,5C82582AD0F791A0BCEDF1585C7C9DC2,电力故障
3000,2019/2/17 10:11,1382517533A09D9CC7C2C3816A49FD7A,电力故障
3001,2019/2/17 10:17,9B29DEFAE584A2BF154527F16714D395,电力故障
3002,2019/2/17 10:26,44E966D7047A53A7341EF81671BC6681,电力故障
3003,2019/2/17 10:27,BD1BDC2C47F68224479E206628757A92,电力故障
3004,2019/2/17 10:30,2EE49A33D865696FEAE1787061EBD819,电力故障
3005,2019/2/17 10:31,2EE49A33D865696FEAE1787061EBD819,电力故障
3006,2019/2/17 10:32,E0CCB1DFE4F5F11ACFE46887F91FA07A,电力故障
3007,2019/2/17 10:37,4BF330B2B52BC17537552E26354EC7AC,硬件故障
3008,2019/2/17 10:38,4C2D23930B6D61C7BF9B4B039EAD29E3,电力故障
3009,2019/2/17 10:38,F7630EE68DA32C12A40828D5BB27ED86,传输故障
3010,2019/2/17 10:39,EC01B720F368B19A9363B4BCFAE1BBC0,硬件故障
3011,2019/2/17 10:39,2DC52AD55B8F9A6F3335F3C55C1A9A76,硬件故障
3012,2019/2/17 10:44,89E6B61727746D1B9D312192DCCC9BA1,电力故障
3013,2019/2/17 10:45,125FEDAFA4304FB77A4CCD679AB2D85E,硬件故障
3014,2019/2/17 10:49,07A6EBC4603BF7B54BB12A68724AF347,电力故障
3015,2019/2/17 10:50,6A22B65E4EDCB1531EE2FB0778D97104,电力故障
3016,2019/2/17 10:52,E55595898B1EDD313A6882147AF40EB8,传输故障
3017,2019/2/17 10:56,8BF62C97231F928DDE9878E727B33E74,传输故障
3018,2019/2/17 10:57,4AE28FC11DB06136837C259056EF98FD,电力故障
3019,2019/2/17 11:02,18EDC0A6EA404D2C99EF6D8B9D26D6D1,电力故障
3020,2019/2/17 11:10,EA065DA47461A4E6DBDD09FDC30AFF4B,软件故障
3021,2019/2/17 11:12,4413B5F9A93DF0185BCFEBE6737314B8,电力故障
3022,2019/2/17 11:12,5E2A5DC94A47B75B4E41F441DC22917D,传输故障
3023,2019/2/17 11:12,EDE1CB600E00EFE1CECCF8D77BF48B4C,电力故障
3024,2019/2/17 11:14,BEAEF6AABFE7DD9EEB90A32D905DC5DD,电力故障
3025,2019/2/17 11:28,D59672CEFA42E0FC3C28312CA650E62E,硬件故障
3026,2019/2/17 11:31,D1247BF626025D52A255F0DBCE4A1CB0,电力故障
3027,2019/2/17 11:31,D1247BF626025D52A255F0DBCE4A1CB0,电力故障
3028,2019/2/17 11:43,DCC9D3F3C52D92A04F2549163F9A54B8,硬件故障
3029,2019/2/17 11:50,F96074691CC6895ECBADF8A8ABD8E5C8,电力故障
3030,2019/2/17 11:51,C318F42750300EBD019248AA4423E400,电力故障
3031,2019/2/17 11:51,CDD053BCEACBBC2D60D1AAF24BCF0703,电力故障
3032,2019/2/17 11:54,61658794520178B949E5358FA9E184CF,电力故障
3033,2019/2/17 11:55,61658794520178B949E5358FA9E184CF,电力故障
3034,2019/2/17 11:55,61658794520178B949E5358FA9E184CF,电力故障
3035,2019/2/17 12:00,AF54A6EC66A351B191B3B77D6303A058,电力故障
3036,2019/2/17 12:00,EC01B720F368B19A9363B4BCFAE1BBC0,硬件故障
3037,2019/2/17 12:02,DE8E8B85F0FD1FFC906F14D56774233A,传输故障
3038,2019/2/17 12:03,064A342D474AE133ACDCF346157022AC,电力故障
3039,2019/2/17 12:03,DE8E8B85F0FD1FFC906F14D56774233A,传输故障
3040,2019/2/17 12:04,A91B5864BED222B32A123A874FDDCCB1,误告警
3041,2019/2/17 12:07,A34E3D54E45E3F9E1F0A683F22F1039B,电力故障
3042,2019/2/17 12:07,A34E3D54E45E3F9E1F0A683F22F1039B,电力故障
3043,2019/2/17 12:07,CD478111110C9B7F76B447D8FF7842FE,电力故障
3044,2019/2/17 12:15,2EC0121FFE74BBA60C7F3F63EACDEE4D,电力故障
3045,2019/2/17 12:21,06976732FC6F94232ED0B226E6F7C80D,电力故障
3046,2019/2/17 12:26,AC5552FD74E2317FF94946AA9ECB44DA,硬件故障
3047,2019/2/17 12:28,CAC7026FFBA9781BA468AA3C12A0DE2D,传输故障
3048,2019/2/17 12:28,CAC7026FFBA9781BA468AA3C12A0DE2D,传输故障
3049,2019/2/17 12:28,E502D0608209EDA663AFBBF9C395CD0E,电力故障
3050,2019/2/17 12:33,1A997315E1C757F85AE14A356D8398C5,电力故障
3051,2019/2/17 12:35,EE5778EC7CAAAB79B68365CBFF03AF91,电力故障
3052,2019/2/17 12:41,BEAEF6AABFE7DD9EEB90A32D905DC5DD,电力故障
3053,2019/2/17 12:44,945DF799BEC4E6CF6AD945C96FABA15C,硬件故障
3054,2019/2/17 13:07,23C89838E0A4324720115680FC2B2F34,电力故障
3055,2019/2/17 13:07,7692E13E1BFC58EA7EE6CE271BD495C7,电力故障
3056,2019/2/17 13:18,7A4678836D387BADE19CDC53E63B5B25,电力故障
3057,2019/2/17 13:18,DF24E7FA771CDBC16BE3DFEDEF902370,电力故障
3058,2019/2/17 13:41,E6BDE688927C5DC36BDB7FEAFF07A730,电力故障
3059,2019/2/17 13:41,BC7B05C513E3F8A063B5AC2CCD50746A,电力故障
3060,2019/2/17 13:43,096D9F3B7EEA43C4C92797753F167155,电力故障
3061,2019/2/17 13:44,7DFC4BE7C490E8F11234BF5A163D38C9,电力故障
3062,2019/2/17 13:44,7DFC4BE7C490E8F11234BF5A163D38C9,电力故障
3063,2019/2/17 13:45,D8F96311BB6381CE0555284E9742DDF2,电力故障
3064,2019/2/17 13:45,BEAEF6AABFE7DD9EEB90A32D905DC5DD,电力故障
3065,2019/2/17 13:48,EC1CA9826096F1C00C35EBCA0D0F6DCC,电力故障
3066,2019/2/17 13:48,AE446A51D31FC190AA892B2FA85FFA10,电力故障
3067,2019/2/17 13:52,6A156316CD2DBDE2E8125F6082E146CC,电力故障
3068,2019/2/17 13:54,A5E2847C7B470A8E9E03DC2E8D425158,传输故障
3069,2019/2/17 13:54,A5E2847C7B470A8E9E03DC2E8D425158,传输故障
3070,2019/2/17 14:02,C98CC13D97EA3AC7681F42FDA8704299,电力故障
3071,2019/2/17 14:11,D85097359894642AF5D9F6D3AAD2499F,电力故障
3072,2019/2/17 14:12,8F9BF05DE5E1BFC3118CF70442E1DDEF,电力故障
3073,2019/2/17 14:12,09642B04796C64309DCF03CC3B2D5117,硬件故障
3074,2019/2/17 14:15,03AAD8F1FDA9A6C60A6E905D72A06DBA,传输故障
3075,2019/2/17 14:24,85D3787B4C8566EA19089CB7826BA6D0,硬件故障
3076,2019/2/17 14:26,DDFA0BEA9A1019BAAC0E93234A4AA5F9,电力故障
3077,2019/2/17 14:26,5EDA78F055C87A177C2FED06E7F5FA6D,电力故障
3078,2019/2/17 14:26,28FD6548A30054FBF937320187C02CC8,电力故障
3079,2019/2/17 14:26,D5A7C75CAA8075B89E5B657E2AB6BBE3,电力故障
3080,2019/2/17 14:27,3E30088777990A6F1B73E52D1ACC0E89,电力故障
3081,2019/2/17 14:28,B3E884CFB89A133ABFF83EAAFE8385A7,电力故障
3082,2019/2/17 14:32,E457F874D0F946A9AB98DBE4456A839B,硬件故障
3083,2019/2/17 14:33,096D9F3B7EEA43C4C92797753F167155,电力故障
3084,2019/2/17 14:35,6FD45FE50A8649CA16B8358B7BD30627,电力故障
3085,2019/2/17 14:37,4B2962353E97C9680E41FEC9DA77DCC1,传输故障
3086,2019/2/17 14:39,E8A31556E0F322EB9C9FEA976218EBBD,传输故障
3087,2019/2/17 14:40,8C5DA69C4AAAD8FA0B91D34092184851,传输故障
3088,2019/2/17 14:41,D04B7CA2D990F7DEE143AA6C87779921,传输故障
3089,2019/2/17 14:42,D16E64AAADF153D4070A3654F2788A73,电力故障
3090,2019/2/17 14:48,6AEF370AF71323F78407D292620712DD,电力故障
3091,2019/2/17 15:10,E6FE8120A924481499EDC5D07BA753B0,传输故障
3092,2019/2/17 15:22,6A22B65E4EDCB1531EE2FB0778D97104,电力故障
3093,2019/2/17 15:22,4DA58D9466414B93DCEFCD37C3A27194,电力故障
3094,2019/2/17 15:25,F3034807A3805540CAF86566926E06E6,传输故障
3095,2019/2/17 15:25,151A9E0D91F3894E09BEC20EC343C581,传输故障
3096,2019/2/17 15:31,41EB42E1FE7CB3AD120CA66408D533FC,电力故障
3097,2019/2/17 15:31,E47650CB0A4D86C94079CDE716064E4D,电力故障
3098,2019/2/17 15:39,4413B5F9A93DF0185BCFEBE6737314B8,电力故障
3099,2019/2/17 15:47,691305D7203E9C75AF36C4AC07CD9B30,电力故障
3100,2019/2/17 15:51,125FEDAFA4304FB77A4CCD679AB2D85E,硬件故障
3101,2019/2/17 15:51,412F00AC4105C8130C84B84D602B9BC1,电力故障
3102,2019/2/17 16:04,EC01B720F368B19A9363B4BCFAE1BBC0,硬件故障
3103,2019/2/17 16:05,AAE481A3AA1B38950B2B144E22E47B79,电力故障
3104,2019/2/17 16:06,AAE481A3AA1B38950B2B144E22E47B79,电力故障
3105,2019/2/17 16:06,AAE481A3AA1B38950B2B144E22E47B79,电力故障
3106,2019/2/17 16:06,2EC0121FFE74BBA60C7F3F63EACDEE4D,传输故障
3107,2019/2/17 16:12,C7F5B5A9F354A5E4A61138AAAB63E39D,电力故障
3108,2019/2/17 16:15,E697187B3FEB45E2B09052F4D98A36A6,电力故障
3109,2019/2/17 16:16,E697187B3FEB45E2B09052F4D98A36A6,电力故障
3110,2019/2/17 16:17,B45E80D6CA1D797EFB41870D39BD3B7D,传输故障
3111,2019/2/17 16:25,D9D3889C9C72687D8C706F8A81422538,传输故障
3112,2019/2/17 16:29,3C811AA68E7284778678CC88811622C6,电力故障
3113,2019/2/17 16:34,C27FD118D582532803F6D84897FA4D11,电力故障
3114,2019/2/17 16:37,2A24D8DDD78C4267D62A08CA2A57E37D,电力故障
3115,2019/2/17 16:38,2388C1496EE1696902E8B441A0EC956B,电力故障
3116,2019/2/17 16:39,3E55146029A5AFFDF1463ED849A2FFFE,电力故障
3117,2019/2/17 16:52,D1247BF626025D52A255F0DBCE4A1CB0,电力故障
3118,2019/2/17 16:52,D1247BF626025D52A255F0DBCE4A1CB0,传输故障
3119,2019/2/17 17:05,8D221E73D4CA99F327FD42BD62279538,硬件故障
3120,2019/2/17 17:09,BEAEF6AABFE7DD9EEB90A32D905DC5DD,电力故障
3121,2019/2/17 17:15,BFE123D67A47E86E289D236CD64F7A77,软件故障
3122,2019/2/17 17:16,7EECD337633D3DB76EB8ECA921B383B8,电力故障
3123,2019/2/17 17:24,01C5135DAEB6E3C7D080810379480B21,硬件故障
3124,2019/2/17 17:26,E5937BAC492279D228C11DF558EC2A5D,电力故障
3125,2019/2/17 17:26,EFF220ACC62C4795DFBE23699A0C2C10,电力故障
3126,2019/2/17 17:29,BEAEF6AABFE7DD9EEB90A32D905DC5DD,电力故障
3127,2019/2/17 17:50,FBF8C47CB4951FF586CBC97BEBCC08AD,硬件故障
3128,2019/2/17 18:02,EE9A33FA60F26ABAE8866E91FB677AF7,电力故障
3129,2019/2/17 18:19,50D6445AC44FE95A3EC6E49ACB873695,电力故障
3130,2019/2/17 18:19,50D6445AC44FE95A3EC6E49ACB873695,电力故障
3131,2019/2/17 18:29,0FA5230E3F76ED1CF6B530599AB315EB,硬件故障
3132,2019/2/17 18:51,F96074691CC6895ECBADF8A8ABD8E5C8,电力故障
3133,2019/2/17 19:02,86764B7E86EDE410F51EFE496576329F,电力故障
3134,2019/2/17 19:04,F0214EDF05E58C6BBDC12E1B5E57E60F,电力故障
3135,2019/2/17 19:32,A36350CEBDC0D5F7E9EDB48D9CE91B60,电力故障
3136,2019/2/17 19:32,EEF62A760DFA128CEB1DF4D7C9EE0DDE,电力故障
3137,2019/2/17 19:37,F55A9A63F7722A7377DDC09967BA36BD,电力故障
3138,2019/2/17 19:38,F55A9A63F7722A7377DDC09967BA36BD,电力故障
3139,2019/2/17 19:41,431327FB5CB887E610915396ED4573D9,电力故障
3140,2019/2/17 19:52,A81B5B308401A62AE337D612EA7A6C4D,电力故障
3141,2019/2/17 20:06,85F66B5AA4C21F8038E1B922107F90AA,电力故障
3142,2019/2/17 20:09,8BF62C97231F928DDE9878E727B33E74,传输故障
3143,2019/2/17 20:29,7D710AF22B808B3C1BD7F0EB8DAA99CE,硬件故障
3144,2019/2/17 20:38,351D7B92726A84FB76A8CADD7575DC43,传输故障
3145,2019/2/17 21:11,5A8D59D9159EA6F13BE78C4164A653E2,电力故障
3146,2019/2/17 21:19,D77F0E413E72F7C6339F495A24284B2C,电力故障
3147,2019/2/17 21:53,BEAEF6AABFE7DD9EEB90A32D905DC5DD,电力故障
3148,2019/2/17 22:07,67E29EB1F86E096A76C912171B536556,电力故障
3149,2019/2/17 22:11,D1247BF626025D52A255F0DBCE4A1CB0,传输故障
3150,2019/2/17 22:11,D1247BF626025D52A255F0DBCE4A1CB0,电力故障
3151,2019/2/17 22:12,E47918AC25D5003FF21E17F7674657D6,电力故障
3152,2019/2/17 22:16,4BC92A5F95EB325201A057FDD1BC96FE,动环故障
3153,2019/2/17 22:25,B3E884CFB89A133ABFF83EAAFE8385A7,电力故障
3154,2019/2/17 22:25,D5B468BFDC768B4E915FEACD8CE63C61,电力故障
3155,2019/2/17 22:38,DCC9D3F3C52D92A04F2549163F9A54B8,硬件故障
3156,2019/2/17 23:02,BEAEF6AABFE7DD9EEB90A32D905DC5DD,电力故障
3157,2019/2/17 23:13,F96074691CC6895ECBADF8A8ABD8E5C8,电力故障
3158,2019/2/17 23:18,1A446EC4C45606656FEF498B37D0719E,电力故障
3159,2019/2/18 0:04,EE1D0478C7CA2B61A46379D1762CEAAB,电力故障
3160,2019/2/18 0:04,BDBCD4EE88DB15FAE1C2D43E1548FFF8,电力故障
3161,2019/2/18 0:04,BDBCD4EE88DB15FAE1C2D43E1548FFF8,电力故障
3162,2019/2/18 0:07,0C8AC6629FD01A3AC32157D882E0F7B8,电力故障
3163,2019/2/18 0:07,B88BB2D17027BDD7DCF821342130FF04,电力故障
3164,2019/2/18 0:07,DFC07C10D8A73336DBC817ADCE3B73CA,电力故障
3165,2019/2/18 0:16,B277673B36AEE4E905A3BB90E56158BC,电力故障
3166,2019/2/18 0:27,7881D1FD075803370E460E7530016B4F,电力故障
3167,2019/2/18 0:28,3EEEC6F6A74C1C3D0FBBBDDABF65E6B1,电力故障
3168,2019/2/18 1:44,F96074691CC6895ECBADF8A8ABD8E5C8,电力故障
3169,2019/2/18 1:53,3BCF196FA27B40BC7BE0B0BAC47A9141,电力故障
3170,2019/2/18 1:57,DA023D06E3FBB6FC900922E5CF0DA71E,电力故障
3171,2019/2/18 1:58,23C89838E0A4324720115680FC2B2F34,硬件故障
3172,2019/2/18 2:07,02F60C6225AD55DEBD89B8DEDACA905C,电力故障
3173,2019/2/18 2:21,8FF2520AED7B5C33A9D41A22D6BE32ED,硬件故障
3174,2019/2/18 2:59,E47918AC25D5003FF21E17F7674657D6,电力故障
3175,2019/2/18 3:08,BE0E9C0596C6CA3FD56260A213D05EBE,电力故障
3176,2019/2/18 3:16,663B34F53624E94A22B5D0F8D4EBE66D,传输故障
3177,2019/2/18 3:26,02D57D3042CDB78FED56498A43B09237,电力故障
3178,2019/2/18 3:40,8B61C704927FAD3A72056B016BFD3B8C,电力故障
3179,2019/2/18 3:41,99873FBE93A74ED5926D62240C2E0AD9,电力故障
3180,2019/2/18 3:42,76CF68B8113218128DEE330B6136EBCB,电力故障
3181,2019/2/18 3:42,84142EF9F52238445D487525C8BDA003,电力故障
3182,2019/2/18 3:48,54BE083231E77A5FB8CB411E00EC8D26,电力故障
3183,2019/2/18 4:03,AA934157D6539AA4C2028D7E897B012C,电力故障
3184,2019/2/18 4:09,F96074691CC6895ECBADF8A8ABD8E5C8,电力故障
3185,2019/2/18 4:48,091A421CA26FFC2B4B17C8551D9AF4ED,电力故障
3186,2019/2/18 4:55,7881D1FD075803370E460E7530016B4F,电力故障
3187,2019/2/18 4:56,2D797A255D84C373BC3DE2E404451B10,传输故障
3188,2019/2/18 4:57,82160B054EC4CCD10EC728FF82BCF0B2,电力故障
3189,2019/2/18 4:58,82160B054EC4CCD10EC728FF82BCF0B2,电力故障
3190,2019/2/18 5:00,C04DE4C42ED1F6795A1E1610D9E73F97,电力故障
3191,2019/2/18 5:25,358AC65FA12EDFBA9FB402C93C1EFA91,电力故障
3192,2019/2/18 5:35,EB5C1D002842A5F5D1BDD72E854C2099,电力故障
3193,2019/2/18 5:36,EB5C1D002842A5F5D1BDD72E854C2099,电力故障
3194,2019/2/18 5:36,2CC2D10C891F4461BC9186BF4BF510D8,电力故障
3195,2019/2/18 5:45,5A362A8AF4C1CC0573CB5577A750BF45,电力故障
3196,2019/2/18 6:17,C10E9F573AD8F72D44C2C1C43FDD9685,电力故障
3197,2019/2/18 6:24,23C89838E0A4324720115680FC2B2F34,硬件故障
3198,2019/2/18 6:28,A6F29A532C9D8009E64037CDE736421F,电力故障
3199,2019/2/18 6:44,3BA7316BE0519DF9A9EBB7A38DAEC000,硬件故障
3200,2019/2/18 6:46,5382D74DF7447EC8619DA96AF4D6031B,电力故障
3201,2019/2/18 6:47,8E3778A0CBE7A26066504603CC349722,电力故障
3202,2019/2/18 6:59,83A2DD2E57B67936E5FC553F752F351A,硬件故障
3203,2019/2/18 7:04,82E6CD0F171822DC814AA35BFD7F2BAE,硬件故障
3204,2019/2/18 7:09,A604F04DAF8B342F4CA01F7E5AEF9CF1,电力故障
3205,2019/2/18 7:09,A604F04DAF8B342F4CA01F7E5AEF9CF1,电力故障
3206,2019/2/18 7:13,A91B5864BED222B32A123A874FDDCCB1,硬件故障
3207,2019/2/18 7:13,359DF16A056187AB406D6854CA9B13C1,电力故障
3208,2019/2/18 7:13,B606DF1E4DDFA61D5AF2F169229F4826,电力故障
3209,2019/2/18 7:19,F70EE98491F8C9AC0B0D1AA2B212555A,电力故障
3210,2019/2/18 7:21,05F78B27220764BE5EF2950F4AC987D9,电力故障
3211,2019/2/18 7:28,DA023D06E3FBB6FC900922E5CF0DA71E,传输故障
3212,2019/2/18 7:42,69DD5B861D31508B6B19407B7837D9A2,传输故障
3213,2019/2/18 7:50,5C69A07BE859FC6AE88C8936AB5FB41C,硬件故障
3214,2019/2/18 7:50,2FB3DED2EDB5D692C38EB56207668475,硬件故障
3215,2019/2/18 7:55,E1C8E32EBEF5470B2977F3A4C83C493F,电力故障
3216,2019/2/18 7:55,E1C8E32EBEF5470B2977F3A4C83C493F,电力故障
3217,2019/2/18 8:01,AA0D4FBF648E036401B4B5A7F8237BE6,电力故障
3218,2019/2/18 8:06,FDDBA33D4412070B27CDC885CD68155E,电力故障
3219,2019/2/18 8:06,6680C7F35322ADC109583EB7A8E8FCB7,电力故障
3220,2019/2/18 8:06,FDDBA33D4412070B27CDC885CD68155E,电力故障
3221,2019/2/18 8:18,2EBAB8F4B469653F03299CD203BA8CFC,电力故障
3222,2019/2/18 8:18,27E1F844131B9EBA8A06C85B0D667550,电力故障
3223,2019/2/18 8:22,F6577E6C090B5D09E5BDB9677EDAACA9,电力故障
3224,2019/2/18 8:29,EEEE6D0B12FE420F767E2B85A0148A43,电力故障
3225,2019/2/18 8:32,2FA161A1F711A1C507CA8523E7230C18,电力故障
3226,2019/2/18 8:32,2FA161A1F711A1C507CA8523E7230C18,电力故障
3227,2019/2/18 8:35,C318F42750300EBD019248AA4423E400,传输故障
3228,2019/2/18 8:45,32D6537CD3E5DA69EE578ACA55295FD3,电力故障
3229,2019/2/18 8:47,53EAB340B406B45A5766AE3C49A8A9EC,电力故障
3230,2019/2/18 8:50,4F7333026BFA2DDB5C8FE37C907C5C9E,电力故障
3231,2019/2/18 8:50,F96074691CC6895ECBADF8A8ABD8E5C8,电力故障
3232,2019/2/18 8:50,50CF3D064BE3134A7BE7582292E2C16F,电力故障
3233,2019/2/18 8:57,A5E2847C7B470A8E9E03DC2E8D425158,传输故障
3234,2019/2/18 8:57,A5E2847C7B470A8E9E03DC2E8D425158,传输故障
3235,2019/2/18 8:58,6E5F0B7245923DE338A301E4570DFEA2,电力故障
3236,2019/2/18 9:02,E3F4C61C5847F29DAA17D9B4DA420E95,电力故障
3237,2019/2/18 9:09,EB357A3F52A45DBBF7170F9874A501BF,电力故障
3238,2019/2/18 9:15,F9EFE6456FA06C7F6ACA877D5958ECA9,电力故障
3239,2019/2/18 9:18,34B6E83DBD6101D42AD469EF2D452E33,电力故障
3240,2019/2/18 9:19,FAE0109004C4F14A62A2CBC68E30C5B9,电力故障
3241,2019/2/18 9:30,9EA004A3C7FC26E3F919B21503FECE0B,硬件故障
3242,2019/2/18 9:35,D57F167BED6C994F7C18FD7A1CACEAE8,电力故障
3243,2019/2/18 9:36,6A962D0134633DD7D8ED47223F922362,传输故障
3244,2019/2/18 9:39,6A367A4AD2E16CFC010816CC3D08E617,电力故障
3245,2019/2/18 9:43,BB9E7BAB6EC5E157533163C6D024DC29,电力故障
3246,2019/2/18 9:43,BB9E7BAB6EC5E157533163C6D024DC29,电力故障
3247,2019/2/18 9:43,C54515889D0B557857FED4B6FD2A65FB,电力故障
3248,2019/2/18 9:47,05BDBEA34AE85C73C7B86D7B1D183B33,电力故障
3249,2019/2/18 9:48,878001ACB3DDEC675ADD774B1110BCEC,硬件故障
3250,2019/2/18 9:52,FC4A896A5E53F1EDC03F041A991AF32E,电力故障
3251,2019/2/18 9:52,FC4A896A5E53F1EDC03F041A991AF32E,硬件故障
3252,2019/2/18 9:53,2C913D43F1E825B0BF9E1DC19943F63A,电力故障
3253,2019/2/18 9:53,938D2DADA65C54CE80D3D3C3CBD5DFEA,电力故障
3254,2019/2/18 9:55,BB74B195BF3E3FE4AE9AD79B3B60173D,电力故障
3255,2019/2/18 10:02,56A2676807CB6B73B33A7BE6CD0B6F62,硬件故障
3256,2019/2/18 10:10,7AC31C77DDF00FC402F420D567C4218F,传输故障
3257,2019/2/18 10:11,04B77272DB044EA30DA99D11639B3D9C,硬件故障
3258,2019/2/18 10:11,7AC31C77DDF00FC402F420D567C4218F,传输故障
3259,2019/2/18 10:12,F1D990031E4D4EC3CC7ADD135D0F9D13,电力故障
3260,2019/2/18 10:19,8FF2520AED7B5C33A9D41A22D6BE32ED,电力故障
3261,2019/2/18 10:28,830F2E46E543064927FDB3E7A324129E,电力故障
3262,2019/2/18 10:35,25FA323C1B9B83AF496D28634770EF0D,电力故障
3263,2019/2/18 10:35,678E6E85A48E05A08CE0A0B51245D5E8,电力故障
3264,2019/2/18 10:35,1664B34CA8336EAA408F8928EBC41119,电力故障
3265,2019/2/18 10:45,E47918AC25D5003FF21E17F7674657D6,传输故障
3266,2019/2/18 10:48,6A367A4AD2E16CFC010816CC3D08E617,电力故障
3267,2019/2/18 10:52,E3FDF38A4E1E050A31D0820D81A5F25F,电力故障
3268,2019/2/18 10:52,E3FDF38A4E1E050A31D0820D81A5F25F,电力故障
3269,2019/2/18 10:54,CAEDE963DFD74E4DCDA0A3EE9B325A1D,电力故障
3270,2019/2/18 10:57,4A3476E40282ED0A9AE34E4786C74EAA,电力故障
3271,2019/2/18 10:58,32CC4F9DD3C1F40731FBF552E7C0856D,传输故障
3272,2019/2/18 11:03,598577EA9995216767535627F94EB5E8,电力故障
3273,2019/2/18 11:07,BD41F6AD423D1EE3658890146636C317,电力故障
3274,2019/2/18 11:10,CB564D715E50EB7D200A27F3F04679BE,硬件故障
3275,2019/2/18 11:11,0DF415DD5C528CA10A3F9983DFEF586A,传输故障
3276,2019/2/18 11:12,565CF38177C98280BDF13F3483DD631C,电力故障
3277,2019/2/18 11:17,89E76482F15E2F372BF9362D2B5D40EA,传输故障
3278,2019/2/18 11:17,EC01B720F368B19A9363B4BCFAE1BBC0,电力故障
3279,2019/2/18 11:18,BEAEF6AABFE7DD9EEB90A32D905DC5DD,电力故障
3280,2019/2/18 11:27,6165C6EE74957097EDC26B2F8D05B6F1,电力故障
3281,2019/2/18 11:30,E4B141736248ADA8D7499266032D218D,电力故障
3282,2019/2/18 11:34,FBBD6D377C57CE225FD20B39C37AAEF5,电力故障
3283,2019/2/18 11:54,678E6E85A48E05A08CE0A0B51245D5E8,硬件故障
3284,2019/2/18 12:05,BBECDCF9284D1F1B31DCD51CAFE1D6B8,传输故障
3285,2019/2/18 12:06,BBECDCF9284D1F1B31DCD51CAFE1D6B8,传输故障
3286,2019/2/18 12:10,ADCC4BCC6F200ABE58383011EFF402A0,电力故障
3287,2019/2/18 12:11,8E8579493EDAEB5A0CA24D4CCCD6D4EF,硬件故障
3288,2019/2/18 12:13,4A3476E40282ED0A9AE34E4786C74EAA,电力故障
3289,2019/2/18 12:14,F6C047D5A7F036FE6B5878CF2E4138C4,电力故障
3290,2019/2/18 12:24,6483F5C7ED0A913BAB93CFD6B61235D3,电力故障
3291,2019/2/18 12:39,4107B8FDA157C4AE0EE2DD9A25D6B44C,传输故障
3292,2019/2/18 12:39,F5A3B2D1C749A82B1FDB270F8EFE7BA0,电力故障
3293,2019/2/18 12:39,8AD736B1E78EB05DC128989E2CA7A2FB,电力故障
3294,2019/2/18 12:44,94BB9B34675F3296A112844354F7D0AF,电力故障
